,Month_Year,State,County,value,PR_State
638,2020-04-01,IA,Van Buren,0,US
639,2020-04-01,IA,Wapello,0,US
640,2020-04-01,IA,Warren,0,US
641,2020-04-01,IA,Washington,61,US
642,2020-04-01,IA,Wayne,0,US
643,2020-04-01,IA,Webster,0,US
644,2020-04-01,IA,Winnebago,0,US
645,2020-04-01,IA,Winneshiek,0,US
646,2020-04-01,IA,Woodbury,9,US
647,2020-04-01,IA,Worth,0,US
648,2020-04-01,IA,Wright,0,US
649,2020-04-01,ID,Ada,158,US
650,2020-04-01,ID,Adams,0,US
651,2020-04-01,ID,Bannock,0,US
652,2020-04-01,ID,Bear Lake,0,US
653,2020-04-01,ID,Benewah,0,US
654,2020-04-01,ID,Bingham,0,US
655,2020-04-01,ID,Blaine,55,US
656,2020-04-01,ID,Boise,0,US
657,2020-04-01,ID,Bonner,0,US
658,2020-04-01,ID,Bonneville,0,US
659,2020-04-01,ID,Boundary,0,US
660,2020-04-01,ID,Butte,0,US
661,2020-04-01,ID,Camas,0,US
662,2020-04-01,ID,Canyon,65,US
663,2020-04-01,ID,Caribou,0,US
664,2020-04-01,ID,Cassia,11,US
665,2020-04-01,ID,Clark,0,US
666,2020-04-01,ID,Clearwater,0,US
667,2020-04-01,ID,Custer,0,US
668,2020-04-01,ID,Elmore,17,US
669,2020-04-01,ID,Franklin,0,US
670,2020-04-01,ID,Fremont,0,US
671,2020-04-01,ID,Gem,0,US
672,2020-04-01,ID,Gooding,0,US
673,2020-04-01,ID,Idaho,0,US
674,2020-04-01,ID,Jefferson,0,US
675,2020-04-01,ID,Jerome,22,US
676,2020-04-01,ID,Kootenai,0,US
677,2020-04-01,ID,Latah,0,US
678,2020-04-01,ID,Lemhi,0,US
679,2020-04-01,ID,Lewis,0,US
680,2020-04-01,ID,Lincoln,0,US
681,2020-04-01,ID,Madison,0,US
682,2020-04-01,ID,Minidoka,0,US
683,2020-04-01,ID,Nez Perce,152,US
684,2020-04-01,ID,Oneida,0,US
685,2020-04-01,ID,Owyhee,0,US
686,2020-04-01,ID,Payette,11,US
687,2020-04-01,ID,Power,0,US
688,2020-04-01,ID,Shoshone,0,US
689,2020-04-01,ID,Teton,0,US
690,2020-04-01,ID,Twin Falls,120,US
691,2020-04-01,ID,Valley,0,US
692,2020-04-01,ID,Washington,0,US
693,2020-04-01,IL,Adams,0,PR
694,2020-04-01,IL,Alexander,0,PR
695,2020-04-01,IL,Bond,11,PR
696,2020-04-01,IL,Boone,82,PR
697,2020-04-01,IL,Brown,0,PR
698,2020-04-01,IL,Bureau,0,PR
699,2020-04-01,IL,Calhoun,0,PR
700,2020-04-01,IL,Carroll,21,PR
701,2020-04-01,IL,Cass,0,PR
702,2020-04-01,IL,Champaign,56,PR
703,2020-04-01,IL,Christian,44,PR
704,2020-04-01,IL,Clark,0,PR
705,2020-04-01,IL,Clay,0,PR
706,2020-04-01,IL,Clinton,9,PR
707,2020-04-01,IL,Coles,6,PR
708,2020-04-01,IL,Cook,13858,PR
709,2020-04-01,IL,Crawford,0,PR
710,2020-04-01,IL,Cumberland,0,PR
711,2020-04-01,IL,De Witt,0,PR
712,2020-04-01,IL,DeKalb,11,PR
713,2020-04-01,IL,Douglas,0,PR
714,2020-04-01,IL,DuPage,1369,PR
715,2020-04-01,IL,Edgar,0,PR
716,2020-04-01,IL,Edwards,0,PR
717,2020-04-01,IL,Effingham,11,PR
718,2020-04-01,IL,Fayette,19,PR
719,2020-04-01,IL,Ford,11,PR
720,2020-04-01,IL,Franklin,0,PR
721,2020-04-01,IL,Fulton,0,PR
722,2020-04-01,IL,Gallatin,0,PR
723,2020-04-01,IL,Greene,0,PR
724,2020-04-01,IL,Grundy,0,PR
725,2020-04-01,IL,Hamilton,0,PR
726,2020-04-01,IL,Hancock,0,PR
727,2020-04-01,IL,Hardin,0,PR
728,2020-04-01,IL,Henderson,0,PR
729,2020-04-01,IL,Henry,0,PR
730,2020-04-01,IL,Iroquois,0,PR
731,2020-04-01,IL,Jackson,73,PR
732,2020-04-01,IL,Jasper,29,PR
733,2020-04-01,IL,Jefferson,51,PR
734,2020-04-01,IL,Jersey,6,PR
735,2020-04-01,IL,Jo Daviess,0,PR
736,2020-04-01,IL,Johnson,0,PR
737,2020-04-01,IL,Kane,426,PR
738,2020-04-01,IL,Kankakee,222,PR
739,2020-04-01,IL,Kendall,52,PR
740,2020-04-01,IL,Knox,0,PR
741,2020-04-01,IL,LaSalle,11,PR
742,2020-04-01,IL,Lake,1203,PR
743,2020-04-01,IL,Lawrence,0,PR
744,2020-04-01,IL,Lee,0,PR
745,2020-04-01,IL,Livingston,11,PR
746,2020-04-01,IL,Logan,0,PR
747,2020-04-01,IL,Macon,115,PR
748,2020-04-01,IL,Macoupin,0,PR
749,2020-04-01,IL,Madison,166,PR
750,2020-04-01,IL,Marion,0,PR
751,2020-04-01,IL,Marshall,0,PR
752,2020-04-01,IL,Mason,0,PR
753,2020-04-01,IL,Massac,0,PR
754,2020-04-01,IL,McDonough,0,PR
755,2020-04-01,IL,McHenry,294,PR
756,2020-04-01,IL,McLean,33,PR
757,2020-04-01,IL,Menard,0,PR
758,2020-04-01,IL,Mercer,0,PR
759,2020-04-01,IL,Monroe,98,PR
760,2020-04-01,IL,Montgomery,11,PR
761,2020-04-01,IL,Morgan,11,PR
762,2020-04-01,IL,Moultrie,0,PR
763,2020-04-01,IL,Ogle,11,PR
764,2020-04-01,IL,Peoria,23,PR
765,2020-04-01,IL,Perry,0,PR
766,2020-04-01,IL,Piatt,0,PR
767,2020-04-01,IL,Pike,0,PR
768,2020-04-01,IL,Pope,0,PR
769,2020-04-01,IL,Pulaski,0,PR
770,2020-04-01,IL,Putnam,0,PR
771,2020-04-01,IL,Randolph,11,PR
772,2020-04-01,IL,Richland,0,PR
773,2020-04-01,IL,Rock Island,74,PR
774,2020-04-01,IL,Saline,0,PR
775,2020-04-01,IL,Sangamon,69,PR
776,2020-04-01,IL,Schuyler,0,PR
777,2020-04-01,IL,Scott,0,PR
778,2020-04-01,IL,Shelby,2,PR
779,2020-04-01,IL,St. Clair,249,PR
780,2020-04-01,IL,Stark,0,PR
781,2020-04-01,IL,Stephenson,0,PR
782,2020-04-01,IL,Tazewell,33,PR
783,2020-04-01,IL,Union,0,PR
784,2020-04-01,IL,Vermilion,2,PR
785,2020-04-01,IL,Wabash,0,PR
786,2020-04-01,IL,Warren,0,PR
787,2020-04-01,IL,Washington,0,PR
788,2020-04-01,IL,Wayne,0,PR
789,2020-04-01,IL,White,0,PR
790,2020-04-01,IL,Whiteside,46,PR
791,2020-04-01,IL,Will,1405,PR
792,2020-04-01,IL,Williamson,0,PR
793,2020-04-01,IL,Winnebago,83,PR
794,2020-04-01,IL,Woodford,10,PR
795,2020-04-01,IN,Adams,11,US
796,2020-04-01,IN,Allen,288,US
797,2020-04-01,IN,Bartholomew,86,US
798,2020-04-01,IN,Benton,0,US
799,2020-04-01,IN,Blackford,11,US
800,2020-04-01,IN,Boone,191,US
801,2020-04-01,IN,Brown,11,US
802,2020-04-01,IN,Carroll,11,US
803,2020-04-01,IN,Cass,13,US
804,2020-04-01,IN,Clark,126,US
805,2020-04-01,IN,Clay,9,US
806,2020-04-01,IN,Clinton,11,US
807,2020-04-01,IN,Crawford,0,US
808,2020-04-01,IN,Daviess,72,US
809,2020-04-01,IN,DeKalb,11,US
810,2020-04-01,IN,Dearborn,57,US
811,2020-04-01,IN,Decatur,240,US
812,2020-04-01,IN,Delaware,107,US
813,2020-04-01,IN,Dubois,0,US
814,2020-04-01,IN,Elkhart,41,US
815,2020-04-01,IN,Fayette,44,US
816,2020-04-01,IN,Floyd,109,US
817,2020-04-01,IN,Fountain,22,US
818,2020-04-01,IN,Franklin,77,US
819,2020-04-01,IN,Fulton,1,US
820,2020-04-01,IN,Gibson,0,US
821,2020-04-01,IN,Grant,54,US
822,2020-04-01,IN,Greene,48,US
823,2020-04-01,IN,Hamilton,483,US
824,2020-04-01,IN,Hancock,81,US
825,2020-04-01,IN,Harrison,40,US
826,2020-04-01,IN,Hendricks,242,US
827,2020-04-01,IN,Henry,11,US
828,2020-04-01,IN,Howard,46,US
829,2020-04-01,IN,Huntington,20,US
830,2020-04-01,IN,Jackson,2,US
831,2020-04-01,IN,Jasper,11,US
832,2020-04-01,IN,Jay,0,US
833,2020-04-01,IN,Jefferson,0,US
834,2020-04-01,IN,Jennings,13,US
835,2020-04-01,IN,Johnson,476,US
836,2020-04-01,IN,Knox,0,US
837,2020-04-01,IN,Kosciusko,11,US
838,2020-04-01,IN,LaGrange,13,US
839,2020-04-01,IN,LaPorte,55,US
840,2020-04-01,IN,Lake,664,US
841,2020-04-01,IN,Lawrence,107,US
842,2020-04-01,IN,Madison,400,US
843,2020-04-01,IN,Marion,2529,US
844,2020-04-01,IN,Marshall,9,US
845,2020-04-01,IN,Martin,0,US
846,2020-04-01,IN,Miami,0,US
847,2020-04-01,IN,Monroe,60,US
848,2020-04-01,IN,Montgomery,0,US
849,2020-04-01,IN,Morgan,42,US
850,2020-04-01,IN,Newton,46,US
851,2020-04-01,IN,Noble,59,US
852,2020-04-01,IN,Ohio,0,US
853,2020-04-01,IN,Orange,54,US
854,2020-04-01,IN,Owen,11,US
855,2020-04-01,IN,Parke,0,US
856,2020-04-01,IN,Perry,0,US
857,2020-04-01,IN,Pike,0,US
858,2020-04-01,IN,Porter,56,US
859,2020-04-01,IN,Posey,0,US
860,2020-04-01,IN,Pulaski,0,US
861,2020-04-01,IN,Putnam,44,US
862,2020-04-01,IN,Randolph,21,US
863,2020-04-01,IN,Ripley,37,US
864,2020-04-01,IN,Rush,11,US
865,2020-04-01,IN,Scott,22,US
866,2020-04-01,IN,Shelby,76,US
867,2020-04-01,IN,Spencer,0,US
868,2020-04-01,IN,St. Joseph,122,US
869,2020-04-01,IN,Starke,11,US
870,2020-04-01,IN,Steuben,11,US
871,2020-04-01,IN,Sullivan,0,US
872,2020-04-01,IN,Switzerland,0,US
873,2020-04-01,IN,Tippecanoe,22,US
874,2020-04-01,IN,Tipton,11,US
875,2020-04-01,IN,Union,0,US
876,2020-04-01,IN,Vanderburgh,11,US
877,2020-04-01,IN,Vermillion,0,US
878,2020-04-01,IN,Vigo,57,US
879,2020-04-01,IN,Wabash,9,US
880,2020-04-01,IN,Warren,11,US
881,2020-04-01,IN,Warrick,93,US
882,2020-04-01,IN,Washington,0,US
883,2020-04-01,IN,Wayne,24,US
884,2020-04-01,IN,Wells,0,US
885,2020-04-01,IN,White,0,US
886,2020-04-01,IN,Whitley,11,US
887,2020-04-01,KS,Allen,0,US
888,2020-04-01,KS,Anderson,0,US
889,2020-04-01,KS,Atchison,0,US
890,2020-04-01,KS,Barber,0,US
891,2020-04-01,KS,Barton,0,US
892,2020-04-01,KS,Bourbon,11,US
893,2020-04-01,KS,Brown,0,US
894,2020-04-01,KS,Butler,0,US
895,2020-04-01,KS,Chase,0,US
896,2020-04-01,KS,Chautauqua,0,US
897,2020-04-01,KS,Cherokee,0,US
898,2020-04-01,KS,Cheyenne,0,US
899,2020-04-01,KS,Clark,0,US
900,2020-04-01,KS,Clay,5,US
901,2020-04-01,KS,Cloud,0,US
902,2020-04-01,KS,Coffey,75,US
903,2020-04-01,KS,Comanche,0,US
904,2020-04-01,KS,Cowley,11,US
905,2020-04-01,KS,Crawford,11,US
906,2020-04-01,KS,Decatur,0,US
907,2020-04-01,KS,Dickinson,0,US
908,2020-04-01,KS,Doniphan,0,US
909,2020-04-01,KS,Douglas,0,US
910,2020-04-01,KS,Edwards,0,US
911,2020-04-01,KS,Elk,0,US
912,2020-04-01,KS,Ellis,0,US
913,2020-04-01,KS,Ellsworth,0,US
914,2020-04-01,KS,Finney,4,US
915,2020-04-01,KS,Ford,0,US
916,2020-04-01,KS,Franklin,0,US
917,2020-04-01,KS,Geary,0,US
918,2020-04-01,KS,Gove,0,US
919,2020-04-01,KS,Graham,0,US
920,2020-04-01,KS,Grant,0,US
921,2020-04-01,KS,Gray,0,US
922,2020-04-01,KS,Greeley,0,US
923,2020-04-01,KS,Greenwood,0,US
924,2020-04-01,KS,Hamilton,0,US
925,2020-04-01,KS,Harper,0,US
926,2020-04-01,KS,Harvey,11,US
927,2020-04-01,KS,Haskell,0,US
928,2020-04-01,KS,Hodgeman,0,US
929,2020-04-01,KS,Jackson,0,US
930,2020-04-01,KS,Jefferson,0,US
931,2020-04-01,KS,Jewell,0,US
932,2020-04-01,KS,Johnson,402,US
933,2020-04-01,KS,Kearny,0,US
934,2020-04-01,KS,Kingman,0,US
935,2020-04-01,KS,Kiowa,0,US
936,2020-04-01,KS,Labette,0,US
937,2020-04-01,KS,Lane,0,US
938,2020-04-01,KS,Leavenworth,38,US
939,2020-04-01,KS,Lincoln,0,US
940,2020-04-01,KS,Linn,0,US
941,2020-04-01,KS,Logan,0,US
942,2020-04-01,KS,Lyon,11,US
943,2020-04-01,KS,Marion,6,US
944,2020-04-01,KS,Marshall,0,US
945,2020-04-01,KS,McPherson,0,US
946,2020-04-01,KS,Meade,0,US
947,2020-04-01,KS,Miami,0,US
948,2020-04-01,KS,Mitchell,0,US
949,2020-04-01,KS,Montgomery,22,US
950,2020-04-01,KS,Morris,0,US
951,2020-04-01,KS,Morton,0,US
952,2020-04-01,KS,Nemaha,0,US
953,2020-04-01,KS,Neosho,0,US
954,2020-04-01,KS,Ness,0,US
955,2020-04-01,KS,Norton,0,US
956,2020-04-01,KS,Osage,0,US
957,2020-04-01,KS,Osborne,0,US
958,2020-04-01,KS,Ottawa,0,US
959,2020-04-01,KS,Pawnee,0,US
960,2020-04-01,KS,Phillips,0,US
961,2020-04-01,KS,Pottawatomie,0,US
962,2020-04-01,KS,Pratt,0,US
963,2020-04-01,KS,Rawlins,0,US
964,2020-04-01,KS,Reno,0,US
965,2020-04-01,KS,Republic,0,US
966,2020-04-01,KS,Rice,0,US
967,2020-04-01,KS,Riley,0,US
968,2020-04-01,KS,Rooks,0,US
969,2020-04-01,KS,Rush,0,US
970,2020-04-01,KS,Russell,0,US
971,2020-04-01,KS,Saline,22,US
972,2020-04-01,KS,Scott,0,US
973,2020-04-01,KS,Sedgwick,67,US
974,2020-04-01,KS,Seward,0,US
975,2020-04-01,KS,Shawnee,55,US
976,2020-04-01,KS,Sheridan,0,US
977,2020-04-01,KS,Sherman,0,US
978,2020-04-01,KS,Smith,0,US
979,2020-04-01,KS,Stafford,0,US
980,2020-04-01,KS,Stanton,0,US
981,2020-04-01,KS,Stevens,0,US
982,2020-04-01,KS,Sumner,11,US
983,2020-04-01,KS,Thomas,0,US
984,2020-04-01,KS,Trego,0,US
985,2020-04-01,KS,Wabaunsee,0,US
986,2020-04-01,KS,Wallace,0,US
987,2020-04-01,KS,Washington,0,US
988,2020-04-01,KS,Wichita,0,US
989,2020-04-01,KS,Wilson,0,US
990,2020-04-01,KS,Woodson,0,US
991,2020-04-01,KS,Wyandotte,546,US
992,2020-04-01,KY,Adair,78,US
993,2020-04-01,KY,Allen,0,US
994,2020-04-01,KY,Anderson,11,US
995,2020-04-01,KY,Ballard,0,US
996,2020-04-01,KY,Barren,0,US
997,2020-04-01,KY,Bath,1,US
998,2020-04-01,KY,Bell,0,US
999,2020-04-01,KY,Boone,22,US
1000,2020-04-01,KY,Bourbon,11,US
1001,2020-04-01,KY,Boyd,31,US
1002,2020-04-01,KY,Boyle,0,US
1003,2020-04-01,KY,Bracken,0,US
1004,2020-04-01,KY,Breathitt,0,US
1005,2020-04-01,KY,Breckinridge,0,US
1006,2020-04-01,KY,Bullitt,22,US
1007,2020-04-01,KY,Butler,32,US
1008,2020-04-01,KY,Caldwell,0,US
1009,2020-04-01,KY,Calloway,11,US
1010,2020-04-01,KY,Campbell,81,US
1011,2020-04-01,KY,Carlisle,0,US
1012,2020-04-01,KY,Carroll,0,US
1013,2020-04-01,KY,Carter,0,US
1014,2020-04-01,KY,Casey,0,US
1015,2020-04-01,KY,Christian,33,US
1016,2020-04-01,KY,Clark,0,US
1017,2020-04-01,KY,Clay,0,US
1018,2020-04-01,KY,Clinton,0,US
1019,2020-04-01,KY,Crittenden,11,US
1020,2020-04-01,KY,Cumberland,0,US
1021,2020-04-01,KY,Daviess,34,US
1022,2020-04-01,KY,Edmonson,0,US
1023,2020-04-01,KY,Elliott,0,US
1024,2020-04-01,KY,Estill,0,US
1025,2020-04-01,KY,Fayette,90,US
1026,2020-04-01,KY,Fleming,0,US
1027,2020-04-01,KY,Floyd,0,US
1028,2020-04-01,KY,Franklin,0,US
1029,2020-04-01,KY,Fulton,0,US
1030,2020-04-01,KY,Gallatin,0,US
1031,2020-04-01,KY,Garrard,0,US
1032,2020-04-01,KY,Grant,30,US
1033,2020-04-01,KY,Graves,105,US
1034,2020-04-01,KY,Grayson,17,US
1035,2020-04-01,KY,Green,0,US
1036,2020-04-01,KY,Greenup,0,US
1037,2020-04-01,KY,Hancock,0,US
1038,2020-04-01,KY,Hardin,0,US
1039,2020-04-01,KY,Harlan,0,US
1040,2020-04-01,KY,Harrison,0,US
1041,2020-04-01,KY,Hart,0,US
1042,2020-04-01,KY,Henderson,8,US
1043,2020-04-01,KY,Henry,0,US
1044,2020-04-01,KY,Hickman,0,US
1045,2020-04-01,KY,Hopkins,204,US
1046,2020-04-01,KY,Jackson,57,US
1047,2020-04-01,KY,Jefferson,880,US
1048,2020-04-01,KY,Jessamine,0,US
1049,2020-04-01,KY,Johnson,0,US
1050,2020-04-01,KY,Kenton,179,US
1051,2020-04-01,KY,Knott,0,US
1052,2020-04-01,KY,Knox,0,US
1053,2020-04-01,KY,LaRue,0,US
1054,2020-04-01,KY,Laurel,22,US
1055,2020-04-01,KY,Lawrence,0,US
1056,2020-04-01,KY,Lee,0,US
1057,2020-04-01,KY,Leslie,0,US
1058,2020-04-01,KY,Letcher,0,US
1059,2020-04-01,KY,Lewis,0,US
1060,2020-04-01,KY,Lincoln,11,US
1061,2020-04-01,KY,Livingston,0,US
1062,2020-04-01,KY,Logan,0,US
1063,2020-04-01,KY,Lyon,32,US
1064,2020-04-01,KY,Madison,11,US
1065,2020-04-01,KY,Magoffin,0,US
1066,2020-04-01,KY,Marion,0,US
1067,2020-04-01,KY,Marshall,0,US
1068,2020-04-01,KY,Martin,0,US
1069,2020-04-01,KY,Mason,0,US
1070,2020-04-01,KY,McCracken,22,US
1071,2020-04-01,KY,McCreary,0,US
1072,2020-04-01,KY,McLean,11,US
1073,2020-04-01,KY,Meade,11,US
1074,2020-04-01,KY,Menifee,0,US
1075,2020-04-01,KY,Mercer,0,US
1076,2020-04-01,KY,Metcalfe,0,US
1077,2020-04-01,KY,Monroe,0,US
1078,2020-04-01,KY,Montgomery,0,US
1079,2020-04-01,KY,Morgan,0,US
1080,2020-04-01,KY,Muhlenberg,37,US
1081,2020-04-01,KY,Nelson,0,US
1082,2020-04-01,KY,Nicholas,0,US
1083,2020-04-01,KY,Ohio,0,US
1084,2020-04-01,KY,Oldham,0,US
1085,2020-04-01,KY,Owen,0,US
1086,2020-04-01,KY,Owsley,0,US
1087,2020-04-01,KY,Pendleton,0,US
1088,2020-04-01,KY,Perry,0,US
1089,2020-04-01,KY,Pike,22,US
1090,2020-04-01,KY,Powell,0,US
1091,2020-04-01,KY,Pulaski,22,US
1092,2020-04-01,KY,Robertson,0,US
1093,2020-04-01,KY,Rockcastle,0,US
1094,2020-04-01,KY,Rowan,0,US
1095,2020-04-01,KY,Russell,25,US
1096,2020-04-01,KY,Scott,0,US
1097,2020-04-01,KY,Shelby,29,US
1098,2020-04-01,KY,Simpson,22,US
1099,2020-04-01,KY,Spencer,0,US
1100,2020-04-01,KY,Taylor,0,US
1101,2020-04-01,KY,Todd,0,US
1102,2020-04-01,KY,Trigg,0,US
1103,2020-04-01,KY,Trimble,0,US
1104,2020-04-01,KY,Union,0,US
1105,2020-04-01,KY,Warren,2,US
1106,2020-04-01,KY,Washington,0,US
1107,2020-04-01,KY,Wayne,0,US
1108,2020-04-01,KY,Webster,0,US
1109,2020-04-01,KY,Whitley,0,US
1110,2020-04-01,KY,Wolfe,0,US
1111,2020-04-01,KY,Woodford,0,US
1112,2020-04-01,LA,Acadia Parish ,86,US
1113,2020-04-01,LA,Allen Parish ,99,US
1114,2020-04-01,LA,Ascension Parish ,381,US
1115,2020-04-01,LA,Assumption Parish ,31,US
1116,2020-04-01,LA,Avoyelles Parish ,73,US
1117,2020-04-01,LA,Beauregard Parish ,28,US
1118,2020-04-01,LA,Bienville Parish ,130,US
1119,2020-04-01,LA,Bossier Parish ,142,US
1120,2020-04-01,LA,Caddo Parish ,1000,US
1121,2020-04-01,LA,Calcasieu Parish ,278,US
1122,2020-04-01,LA,Caldwell Parish ,0,US
1123,2020-04-01,LA,Cameron Parish ,0,US
1124,2020-04-01,LA,Catahoula Parish ,19,US
1125,2020-04-01,LA,Claiborne Parish ,63,US
1126,2020-04-01,LA,Concordia Parish ,32,US
1127,2020-04-01,LA,De Soto Parish ,113,US
1128,2020-04-01,LA,East Baton Rouge Parish ,1217,US
1129,2020-04-01,LA,East Carroll Parish ,0,US
1130,2020-04-01,LA,East Feliciana Parish ,116,US
1131,2020-04-01,LA,Evangeline Parish ,1,US
1132,2020-04-01,LA,Franklin Parish ,25,US
1133,2020-04-01,LA,Grant Parish ,0,US
1134,2020-04-01,LA,Iberia Parish ,161,US
1135,2020-04-01,LA,Iberville Parish ,276,US
1136,2020-04-01,LA,Jackson Parish ,4,US
1137,2020-04-01,LA,Jefferson Davis Parish ,59,US
1138,2020-04-01,LA,Jefferson Parish ,3511,US
1139,2020-04-01,LA,LaSalle Parish ,0,US
1140,2020-04-01,LA,Lafayette Parish ,197,US
1141,2020-04-01,LA,Lafourche Parish ,401,US
1142,2020-04-01,LA,Lincoln Parish ,45,US
1143,2020-04-01,LA,Livingston Parish ,124,US
1144,2020-04-01,LA,Madison Parish ,0,US
1145,2020-04-01,LA,Morehouse Parish ,43,US
1146,2020-04-01,LA,Natchitoches Parish ,23,US
1147,2020-04-01,LA,Orleans Parish ,4300,US
1148,2020-04-01,LA,Ouachita Parish ,168,US
1149,2020-04-01,LA,Plaquemines Parish ,170,US
1150,2020-04-01,LA,Pointe Coupee Parish ,127,US
1151,2020-04-01,LA,Rapides Parish ,92,US
1152,2020-04-01,LA,Red River Parish ,48,US
1153,2020-04-01,LA,Richland Parish ,0,US
1154,2020-04-01,LA,Sabine Parish ,0,US
1155,2020-04-01,LA,St. Bernard Parish ,166,US
1156,2020-04-01,LA,St. Charles Parish ,374,US
1157,2020-04-01,LA,St. Helena Parish ,11,US
1158,2020-04-01,LA,St. James Parish ,194,US
1159,2020-04-01,LA,St. John the Baptist Parish ,684,US
1160,2020-04-01,LA,St. Landry Parish ,361,US
1161,2020-04-01,LA,St. Martin Parish ,157,US
1162,2020-04-01,LA,St. Mary Parish ,201,US
1163,2020-04-01,LA,St. Tammany Parish ,1017,US
1164,2020-04-01,LA,Tangipahoa Parish ,220,US
1165,2020-04-01,LA,Tensas Parish ,0,US
1166,2020-04-01,LA,Terrebonne Parish ,291,US
1167,2020-04-01,LA,Union Parish ,63,US
1168,2020-04-01,LA,Vermilion Parish ,11,US
1169,2020-04-01,LA,Vernon Parish ,17,US
1170,2020-04-01,LA,Washington Parish ,164,US
1171,2020-04-01,LA,Webster Parish ,44,US
1172,2020-04-01,LA,West Baton Rouge Parish ,155,US
1173,2020-04-01,LA,West Carroll Parish ,0,US
1174,2020-04-01,LA,West Feliciana Parish ,19,US
1175,2020-04-01,LA,Winn Parish ,22,US
1176,2020-04-01,MA,Barnstable,365,US
1177,2020-04-01,MA,Berkshire,343,US
1178,2020-04-01,MA,Bristol,1416,US
1179,2020-04-01,MA,Dukes,0,US
1180,2020-04-01,MA,Essex,3653,US
1181,2020-04-01,MA,Franklin,349,US
1182,2020-04-01,MA,Hampden,3381,US
1183,2020-04-01,MA,Hampshire,217,US
1184,2020-04-01,MA,Middlesex,6831,US
1185,2020-04-01,MA,Norfolk,4246,US
1186,2020-04-01,MA,Plymouth,2301,US
1187,2020-04-01,MA,Suffolk,4344,US
1188,2020-04-01,MA,Town and,11,US
1189,2020-04-01,MA,Worcester,2065,US
1190,2020-04-01,MD,Allegany,40,US
1191,2020-04-01,MD,Anne Arundel,662,US
1192,2020-04-01,MD,Baltimore,812,US
1193,2020-04-01,MD,Baltimore City ,789,US
1194,2020-04-01,MD,Calvert,69,US
1195,2020-04-01,MD,Caroline,0,US
1196,2020-04-01,MD,Carroll,405,US
1197,2020-04-01,MD,Cecil,58,US
1198,2020-04-01,MD,Charles,358,US
1199,2020-04-01,MD,Dorchester,19,US
1200,2020-04-01,MD,Frederick,398,US
1201,2020-04-01,MD,Garrett,0,US
1202,2020-04-01,MD,Harford,38,US
1203,2020-04-01,MD,Howard,164,US
1204,2020-04-01,MD,Kent,27,US
1205,2020-04-01,MD,Montgomery,1690,US
1206,2020-04-01,MD,Prince George's,1770,US
1207,2020-04-01,MD,Queen Anne's,33,US
1208,2020-04-01,MD,Somerset,0,US
1209,2020-04-01,MD,St. Mary's,55,US
1210,2020-04-01,MD,Talbot,11,US
1211,2020-04-01,MD,Washington,34,US
1212,2020-04-01,MD,Wicomico,44,US
1213,2020-04-01,MD,Worcester,5,US
1214,2020-04-01,ME,Androscoggin,17,US
1215,2020-04-01,ME,Aroostook,0,US
1216,2020-04-01,ME,Cumberland,245,US
1217,2020-04-01,ME,Franklin,6,US
1218,2020-04-01,ME,Hancock,0,US
1219,2020-04-01,ME,Kennebec,55,US
1220,2020-04-01,ME,Knox,0,US
1221,2020-04-01,ME,Lincoln,0,US
1222,2020-04-01,ME,Oxford,0,US
1223,2020-04-01,ME,Penobscot,0,US
1224,2020-04-01,ME,Piscataquis,0,US
1225,2020-04-01,ME,Sagadahoc,0,US
1226,2020-04-01,ME,Somerset,0,US
1227,2020-04-01,ME,Waldo,112,US
1228,2020-04-01,ME,Washington,0,US
1229,2020-04-01,ME,York,73,US
1230,2020-04-01,MI,Alcona,0,US
1231,2020-04-01,MI,Alger,0,US
1232,2020-04-01,MI,Allegan,9,US
1233,2020-04-01,MI,Alpena,25,US
1234,2020-04-01,MI,Antrim,0,US
1235,2020-04-01,MI,Arenac,11,US
1236,2020-04-01,MI,Baraga,0,US
1237,2020-04-01,MI,Barry,11,US
1238,2020-04-01,MI,Bay,29,US
1239,2020-04-01,MI,Benzie,0,US
1240,2020-04-01,MI,Berrien,136,US
1241,2020-04-01,MI,Branch,22,US
1242,2020-04-01,MI,Calhoun,97,US
1243,2020-04-01,MI,Cass,19,US
1244,2020-04-01,MI,Charlevoix,11,US
1245,2020-04-01,MI,Cheboygan,11,US
1246,2020-04-01,MI,Chippewa,0,US
1247,2020-04-01,MI,Clare,11,US
1248,2020-04-01,MI,Clinton,92,US
1249,2020-04-01,MI,Crawford,32,US
1250,2020-04-01,MI,Delta,21,US
1251,2020-04-01,MI,Dickinson,22,US
1252,2020-04-01,MI,Eaton,59,US
1253,2020-04-01,MI,Emmet,22,US
1254,2020-04-01,MI,Genesee,1712,US
1255,2020-04-01,MI,Gladwin,11,US
1256,2020-04-01,MI,Gogebic,11,US
1257,2020-04-01,MI,Grand Traverse,54,US
1258,2020-04-01,MI,Gratiot,11,US
1259,2020-04-01,MI,Hillsdale,152,US
1260,2020-04-01,MI,Houghton,0,US
1261,2020-04-01,MI,Huron,11,US
1262,2020-04-01,MI,Ingham,96,US
1263,2020-04-01,MI,Ionia,22,US
1264,2020-04-01,MI,Iosco,37,US
1265,2020-04-01,MI,Iron,0,US
1266,2020-04-01,MI,Isabella,77,US
1267,2020-04-01,MI,Jackson,172,US
1268,2020-04-01,MI,Kalamazoo,123,US
1269,2020-04-01,MI,Kalkaska,22,US
1270,2020-04-01,MI,Kent,326,US
